id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_numeric,price_30_days,price_category
38836871,Palermo Hollywood-Soho -Gym-Pool-Laundry,203109589,Alejandro,Palermo,-34.58046,-58.42903,Entire home/apt,"$2,655.00",7,18,2020-04-02,2.54,7,89,2655.0,79650.0,medium
38837515,Studio PALERMO- ROSEDAL EMBAJADA USA (cochera U$3),25072981,Sandra,Palermo,-34.57323,-58.41963,Entire home/apt,"$1,726.00",1,41,2020-03-01,6.12,1,100,1726.0,51780.0,medium
38837797,Cozy Bulnes Studio in the heart of Buenos Aires,154525038,Fabricio,Almagro,-34.60515,-58.41785,Entire home/apt,"$1,460.00",2,1,2020-01-18,0.3,1,334,1460.0,43800.0,low
38837908,Cool Duplex Soho,15168028,Gabriela,Palermo,-34.59224,-58.4256,Entire home/apt,"$3,319.00",2,8,2020-03-15,1.22,1,69,3319.0,99570.0,high
38838508,Rural palermo luz y accesos,7783537,Agustin,Palermo,-34.57727,-58.42435,Entire home/apt,"$2,456.00",7,4,2020-02-28,0.7,2,137,2456.0,73680.0,medium
38839644,2 ambientes en Las Cañitas totalmente equipado,177192868,Pato,Palermo,-34.5656,-58.43781,Entire home/apt,"$1,328.00",1,2,2019-10-12,0.3,1,0,1328.0,39840.0,low
38840086,TODO AIRE Y SOL EN PLENO PALERMO SOHO,238668912,Mirta,Palermo,-34.58434,-58.41933,Entire home/apt,"$3,651.00",2,1,2019-10-20,0.16,6,90,3651.0,109530.0,high
38840786,DEPARTAMENTO FAMILIAR EN PLENO RECOLETA,3205786,Pablo,Recoleta,-34.58596,-58.38952,Entire home/apt,"$5,310.00",5,3,2020-03-06,0.62,10,174,5310.0,159300.0,high
38840986,Affordable Stylish Studio in Recoleta French Style,132838002,Juan,Recoleta,-34.58928,-58.39235,Entire home/apt,"$2,058.00",14,1,2019-12-15,0.22,39,268,2058.0,61740.0,medium
38841275,Brand new Apt. in perfect location - City Centre,297374550,Beatriz Susana,Retiro,-34.59817,-58.37825,Entire home/apt,"$1,991.00",3,28,2020-03-16,4.31,1,179,1991.0,59730.0,medium
38843945,Zona alto palermo ( 4 personas ),145146696,Agustin,Palermo,-34.58706,-58.41333,Entire home/apt,"$1,726.00",3,1,2019-10-14,0.15,2,34,1726.0,51780.0,medium
38845208,"Dpto en Congreso/Excelente ubicación, 3 personas.",297416500,Santiago Ezequiel,Balvanera,-34.60983,-58.39874,Entire home/apt,"$1,328.00",1,25,2020-03-15,4.24,1,179,1328.0,39840.0,low
38845387,ÚNICO. Depto a Estrenar en Palermo con Cochera,245802667,Inés,Palermo,-34.57927,-58.43408,Entire home/apt,"$2,987.00",2,36,2020-03-15,5.12,2,179,2987.0,89610.0,high
38845841,Apartamento de lujo para 4 con vistas -20% OFERTA,297171048,Del Libertador,Retiro,-34.58764,-58.38276,Entire home/apt,"$1,991.00",1,16,2020-03-18,2.38,1,365,1991.0,59730.0,medium
38847579,Cálido y cómodo departamento en Belgrano para 3,259979957,Agustín,Belgrano,-34.56051,-58.46598,Entire home/apt,"$1,394.00",2,8,2020-02-11,1.15,1,25,1394.0,41820.0,low
38848589,Cielo de Caballito,297442742,Karina,Caballito,-34.61947,-58.44611,Entire home/apt,"$2,987.00",3,7,2020-03-09,1.31,1,179,2987.0,89610.0,high
38848595,PH en el corazón de Villa Crespo,147190206,Bruno,Villa Crespo,-34.59783,-58.44028,Entire home/apt,"$2,655.00",3,0,,0.0,1,177,2655.0,79650.0,medium
38849566,Frente al hospital Italiano,288194460,Maria Angelica,Almagro,-34.60585,-58.42845,Entire home/apt,"$1,792.00",3,1,2020-04-08,1.0,2,365,1792.0,53760.0,medium
38849720,Luminoso y moderno depto en el barrio de Belgrano,297458430,Alejandro Y Loli,Belgrano,-34.56308,-58.45706,Entire home/apt,"$1,859.00",4,3,2019-12-15,0.58,1,362,1859.0,55770.0,medium
38850195,Sunny studio in the heart of foodie Palermo,1839183,Gloria,Colegiales,-34.57987,-58.44328,Entire home/apt,"$1,991.00",2,9,2020-04-01,1.46,1,142,1991.0,59730.0,medium
38850641,Moderno loft frente a la Facultad De Agronomía,158977321,Danila,Agronomía,-34.59702,-58.48213,Entire home/apt,"$1,593.00",2,14,2020-02-09,2.41,1,86,1593.0,47790.0,low
38850685,Hermoso Monoambiente con Balcon en  Recoleta,273560690,Romina Beatriz,Recoleta,-34.58623,-58.38644,Entire home/apt,"$2,987.00",3,2,2019-11-03,0.31,1,365,2987.0,89610.0,high
38850900,Hermoso estudio en Palermo/Colegiales!!!,16571394,Celina,Colegiales,-34.58269,-58.44402,Entire home/apt,"$1,991.00",3,9,2020-03-20,2.18,1,360,1991.0,59730.0,medium
38851240,Departamento BairesTop,297472455,Hugo,Monserrat,-34.61145,-58.37362,Entire home/apt,"$4,315.00",2,2,2020-01-24,0.5,1,174,4315.0,129450.0,high
38852926,Una segunda casa!!,295498539,Ezequiel,La Boca,-34.6281,-58.36859,Private room,"$7,899.00",2,0,,0.0,1,90,7899.0,236970.0,high
38865428,"Amplio monoambiente, excelente zona!",157787896,Ami,Recoleta,-34.58832,-58.40619,Entire home/apt,"$3,319.00",2,0,,0.0,1,364,3319.0,99570.0,high
38865444,Studio para dos personas,44190712,Alejandra,Palermo,-34.58024,-58.44018,Entire home/apt,"$2,655.00",7,0,,0.0,9,362,2655.0,79650.0,medium
38865893,Studio #2,44165967,Nicolas Matias,Villa Crespo,-34.5923,-58.43841,Hotel room,"$1,792.00",30,22,2020-02-08,3.11,5,360,1792.0,53760.0,medium
38866687,Cozy Private Apto. with amenities - Palermo!,225942975,Stefano,Palermo,-34.58503,-58.44264,Entire home/apt,"$2,124.00",1,3,2019-12-27,0.47,2,178,2124.0,63720.0,medium
38868124,Casa Pugliese,26669395,Facundo,Liniers,-34.64312,-58.51436,Private room,"$1,991.00",1,0,,0.0,1,0,1991.0,59730.0,medium
38868235,Hermoso departamento de Diseño en Belgrano,34287438,Paula,Belgrano,-34.55617,-58.4616,Entire home/apt,"$1,659.00",2,0,,0.0,3,365,1659.0,49770.0,low
38868730,Comodo Apartamento de 35m2 excelente ubicación,103363592,Antonio,Balvanera,-34.59996,-58.41037,Entire home/apt,"$2,124.00",3,4,2020-03-30,0.88,1,180,2124.0,63720.0,medium
38869842,Studio #3,44165967,Nicolas Matias,Villa Crespo,-34.59094,-58.43808,Hotel room,"$1,659.00",30,10,2020-03-14,1.44,5,360,1659.0,49770.0,low
